# BUSCO version is: 3.0.2 
# The lineage dataset is: endopterygota_odb9 (Creation date: 2016-02-13, number of species: 35, number of BUSCOs: 2442)
# To reproduce this run: python ../scripts/run_BUSCO.py -i Heliconius_melpomene_melpomene_Hmel2_-_scaffolds.fa -o {Heliconius_melpomene_melpomene_Hmel2_-_scaffolds.fa}_BUSCO_long -l ../DB/endopterygota_odb9/ -m genome -c 110 --long --limit 4 -z -sp heliconius_melpomene1
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090R029A	Complete	Chr17	2948971	2952294	640.3	535
EOG090R029C	Complete	Chr15	61635	75429	1196.2	706
EOG090R029G	Complete	Chr18	81207	89747	444.8	439
EOG090R029H	Complete	Chr20	147118	150042	1119.8	706
EOG090R029I	Complete	Chr20	1868907	1874399	928.3	583
EOG090R029N	Complete	Chr14	207857	214360	532.0	550
EOG090R029O	Complete	Chr06	153584	175462	806.6	590
EOG090R029R	Complete	Chr20	2682647	2691162	1104.7	678
EOG090R029V	Complete	Chr09	4188635	4206820	553.7	303
EOG090R02AW	Complete	Chr08	931014	939979	1099.4	678
EOG090R02AY	Complete	Chr1z	519253	524048	425.2	320
EOG090R02B1	Complete	Chr19	6119705	6126074	321.0	435
EOG090R02BL	Complete	Chr18	227462	252456	1146.3	742
EOG090R02BN	Complete	Chr09	1387966	1395219	1135.4	544
EOG090R02BP	Complete	Chr20	1335323	1340500	564.4	530
EOG090R02BQ	Complete	Chr17	285600	297008	819.4	606
EOG090R02BT	Complete	Chr13	258616	263273	1047.8	512
EOG090R02BW	Complete	Chr13	95200	101728	293.0	1098
EOG090R02C2	Complete	Chr13	105588	112196	744.3	598
EOG090R02CD	Complete	Chr04	81759	85958	887.7	601
EOG090R02CG	Complete	Chr18	6450711	6463358	905.1	520
EOG090R02D3	Complete	Chr07	569068	573945	700.9	427
EOG090R02D7	Complete	Chr11	291061	292764	909.9	495
EOG090R02DB	Complete	Chr11	157490	163588	915.4	475
EOG090R02DE	Complete	Chr20	188969	195346	744.6	459
EOG090R02DK	Complete	Chr13	835581	843611	936.2	498
EOG090R02DL	Complete	Chr16	2295117	2298030	1173.3	587
EOG090R02DX	Complete	Chr17	305960	312379	764.0	402
EOG090R02E0	Complete	Chr20	1823458	1838049	1103.9	583
EOG090R02E4	Complete	Chr02	2407635	2418924	797.1	1155
EOG090R02EC	Complete	Chr11	456173	464036	1186.7	644
EOG090R02EE	Complete	Chr12	996611	1002690	702.6	514
EOG090R02EJ	Complete	Chr20	1259517	1268431	1011.3	486
EOG090R02EK	Complete	Chr04	1357920	1360577	504.3	386
EOG090R02EP	Complete	Chr08	118089	120419	874.9	584
EOG090R02ER	Complete	Chr08	30463	41948	457.7	276
EOG090R02ES	Complete	Chr13	951448	960071	734.4	748
EOG090R02ET	Complete	Chr07	830308	837465	767.3	664
EOG090R02EU	Complete	Chr10	205142	214615	920.7	612
EOG090R02EX	Complete	Chr15	37751	44813	867.3	572
EOG090R02F3	Complete	Chr1z	494288	499711	263.3	364
EOG090R02FA	Complete	Chr1z	2757920	2764462	1106.8	743
EOG090R02FE	Complete	Chr1z	2787225	2793323	906.9	539
EOG090R02FP	Complete	Chr12	3650966	3652750	715.3	464
EOG090R02FZ	Complete	Chr1z	4453982	4460780	1123.6	616
EOG090R02G1	Complete	Chr19	54512	58525	471.6	663
EOG090R02G7	Fragmented	Chr17	560092	563354	399.1	365
EOG090R02G8	Complete	Chr20	1349510	1355252	1013.3	564
EOG090R02GB	Complete	Chr13	80329	87706	1106.5	617
EOG090R02GN	Complete	Chr19	2720319	2724314	567.7	329
EOG090R02GT	Complete	Chr09	4525661	4535272	606.6	507
EOG090R02GV	Complete	Chr16	22366	24153	1110.9	536
EOG090R02HB	Complete	Chr18	235763	261587	1278.9	835
EOG090R02HO	Complete	Chr04	368097	378426	1045.6	717
EOG090R02HY	Complete	Chr08	62726	69515	638.0	515
EOG090R02I1	Complete	Chr16	524523	534586	398.1	387
EOG090R02I9	Complete	Chr10	531432	535336	932.0	613
EOG090R02IE	Complete	Chr07	872076	875480	828.4	567
EOG090R02IF	Complete	Chr19	6693908	6696106	975.9	609
EOG090R02IG	Complete	Chr1z	4066708	4078470	1024.1	966
EOG090R02IP	Complete	Chr19	2499548	2504479	842.6	871
EOG090R02IQ	Complete	Chr19	739651	744477	960.5	539
EOG090R02IR	Complete	Chr17	18755	27917	821.4	430
EOG090R02J0	Complete	Chr1z	4226322	4232469	1107.7	522
EOG090R02JF	Complete	Chr1z	539428	546179	481.3	377
EOG090R02JQ	Complete	Chr16	792690	795293	811.3	544
EOG090R02JS	Complete	Chr09	165038	167425	362.8	303
EOG090R02JT	Complete	Chr19	21587	36428	696.1	454
EOG090R02K5	Complete	Chr17	229639	242442	1114.1	615
EOG090R02K7	Complete	Chr17	3314759	3317828	567.3	501
EOG090R02K8	Complete	Chr11	887949	891631	1039.1	495
EOG090R02KU	Complete	Chr17	4159284	4167998	1079.2	636
EOG090R02LJ	Complete	Chr20	1655934	1661189	1046.1	717
EOG090R02LK	Complete	Chr10	4229891	4238349	974.2	671
EOG090R02LQ	Complete	Chr04	613365	631259	1021.1	719
EOG090R02MB	Complete	Chr10	3021738	3025380	906.8	522
EOG090R02MI	Complete	Chr1z	2533764	2541909	890.8	399
EOG090R02MQ	Complete	Chr11	356519	365937	719.7	335
EOG090R02MU	Complete	Chr10	2697729	2700302	625.0	532
EOG090R02MY	Complete	Chr18	239514	252255	1143.6	659
EOG090R02MZ	Complete	Chr11	74077	88654	629.2	606
EOG090R02NG	Complete	Chr07	239065	256874	939.8	856
EOG090R02NQ	Complete	Chr21	1235391	1249120	874.1	562
EOG090R02NX	Missing
EOG090R02OA	Complete	Chr08	618414	631301	813.9	576
EOG090R02OJ	Complete	Chr18	755536	767567	1131.1	802
EOG090R02OK	Complete	Chr12	1207439	1212938	998.2	591
EOG090R02OX	Fragmented	Chr14	94394	100244	115.4	78
EOG090R02P3	Complete	Chr04	74948	79917	706.1	507
EOG090R02P5	Complete	Chr08	223720	231675	532.2	501
EOG090R02PD	Complete	Chr18	426692	445135	982.3	583
EOG090R02PH	Complete	Chr12	1247473	1252590	692.1	469
EOG090R02PM	Complete	Chr17	1648905	1656602	1318.3	778
EOG090R02PO	Complete	Chr17	2743551	2748265	679.9	499
EOG090R02PX	Complete	Chr11	83008	85011	321.7	373
EOG090R02Q7	Complete	Chr06	1793188	1800394	337.2	226
EOG090R02Q9	Complete	Chr19	45262	49674	198.6	129
EOG090R02QH	Complete	Chr20	3162521	3166153	596.2	474
EOG090R02QL	Complete	Chr19	1306418	1315489	957.2	449
EOG090R02QS	Complete	Chr03	266116	276274	303.4	170
EOG090R02R5	Duplicated	Chr1z	635610	637598	586.6	390
EOG090R02R5	Duplicated	Chr21	1156273	1177422	599.0	359
EOG090R02RA	Complete	Chr04	1051244	1057383	919.5	710
EOG090R02RB	Complete	Chr06	1851199	1859414	487.5	278
EOG090R02RH	Complete	Chr14	267355	281512	732.2	498
EOG090R02SB	Complete	Chr1z	2528502	2532798	822.8	814
EOG090R02SJ	Complete	Chr17	1933670	1937562	429.6	319
EOG090R02SQ	Complete	Chr03	1306938	1313430	621.0	354
EOG090R02SS	Complete	Chr14	170331	184844	770.7	505
EOG090R02SW	Complete	Chr21	214338	220118	397.7	399
EOG090R02T8	Complete	Chr12	6270018	6271706	649.3	437
EOG090R02TE	Complete	Chr17	1110191	1115113	556.8	446
EOG090R02TG	Complete	Chr17	4275549	4281648	914.4	551
EOG090R02TM	Complete	Chr21	3268785	3280040	1084.4	1076
EOG090R02TR	Complete	Chr21	3349371	3358395	1097.1	519
EOG090R02U9	Complete	Chr1z	3373762	3377239	1039.9	650
EOG090R02UK	Complete	Chr11	1242916	1250208	666.4	425
EOG090R02VE	Complete	Chr11	1569528	1571999	1186.9	730
EOG090R02VJ	Complete	Chr07	11337	12248	567.4	289
EOG090R02VT	Complete	Chr08	324486	332267	1009.0	610
EOG090R02WK	Complete	Chr19	1930321	1942556	902.8	640
EOG090R02WQ	Fragmented	Chr20	358094	373363	213.5	189
EOG090R02XE	Complete	Chr21	134859	140781	972.5	513
EOG090R02XK	Complete	Chr21	373612	383408	726.9	478
EOG090R02XN	Complete	Chr07	4801109	4803563	453.3	430
EOG090R02XT	Complete	Chr19	1100312	1110249	1093.9	553
EOG090R02XU	Complete	Chr09	1294387	1304206	981.7	609
EOG090R02Y2	Complete	Chr19	191039	196976	614.4	587
EOG090R02Y3	Complete	Chr13	61427	67921	849.3	534
EOG090R02Y6	Complete	Chr19	486346	490823	642.0	423
EOG090R02YB	Missing
EOG090R02YC	Complete	Chr10	552942	561145	996.1	504
EOG090R02YH	Complete	Chr07	192290	205822	693.2	447
EOG090R02YL	Complete	Chr14	6586	12655	296.7	407
EOG090R02YW	Complete	Chr05	690428	691462	236.4	131
EOG090R02Z6	Complete	Chr14	84417	86666	900.9	488
EOG090R02Z9	Complete	Chr08	8512	19403	1030.5	653
EOG090R02ZC	Complete	Chr12	4574145	4579925	986.0	492
EOG090R02ZD	Complete	Chr04	240112	242352	720.7	623
EOG090R02ZN	Fragmented	Chr04	2777265	2785166	123.4	213
EOG090R02ZP	Complete	Chr07	340489	354278	827.9	633
EOG090R02ZR	Complete	Chr03	2776613	2782735	964.4	665
EOG090R02ZV	Fragmented	Chr19	1367098	1368183	75.3	182
EOG090R0302	Complete	Chr1z	172692	175151	671.0	478
EOG090R0303	Complete	Chr06	3394566	3413870	557.0	395
EOG090R0305	Complete	Chr02	4495140	4500766	746.9	632
EOG090R0307	Complete	Chr19	2478095	2486755	831.4	559
EOG090R030M	Complete	Chr17	2751386	2755940	579.1	351
EOG090R030Q	Complete	Chr1z	4221319	4225701	496.9	428
EOG090R030V	Complete	Chr20	1135869	1149641	424.4	412
EOG090R0311	Complete	Chr03	349673	358719	291.6	458
EOG090R0318	Complete	Chr12	4526568	4545542	1041.2	538
EOG090R0319	Complete	Chr06	2034411	2035940	547.6	379
EOG090R031A	Complete	Chr20	425453	428893	944.5	568
EOG090R031M	Complete	Chr08	8123	9958	715.7	490
EOG090R031N	Complete	Chr05	772068	774476	554.5	580
EOG090R031P	Complete	Chr14	853974	859848	927.8	547
EOG090R031Q	Complete	Chr05	17709	23860	532.5	386
EOG090R031U	Complete	Chr04	332957	341835	603.9	680
EOG090R0326	Complete	Chr12	5080514	5082112	850.4	426
EOG090R032F	Complete	Chr02	1699322	1705802	826.2	529
EOG090R032J	Complete	Chr12	342359	344038	695.7	469
EOG090R032L	Complete	Chr06	4574522	4585107	527.7	392
EOG090R032Y	Complete	Chr15	13148	23038	756.1	403
EOG090R032Z	Complete	Chr10	1667609	1671246	596.5	504
EOG090R033B	Complete	Chr21	461391	477610	531.3	507
EOG090R033W	Complete	Chr02	895591	898149	580.3	461
EOG090R0340	Complete	Chr1z	1533919	1539267	423.3	350
EOG090R0348	Complete	Chr03	1344931	1352157	845.4	709
EOG090R034A	Complete	Chr04	31898	37355	800.8	425
EOG090R034K	Complete	Chr09	352969	385748	982.2	687
EOG090R034P	Complete	Chr1z	1608199	1616905	918.3	458
EOG090R034V	Complete	Chr14	2113509	2120050	963.0	534
EOG090R0351	Complete	Chr11	455786	463187	691.7	546
EOG090R0355	Complete	Chr11	1221834	1226905	659.7	416
EOG090R035C	Complete	Chr18	572257	580042	459.2	551
EOG090R035G	Complete	Chr18	361049	366017	914.1	488
EOG090R035J	Complete	Chr11	47979	51422	738.1	545
EOG090R035K	Complete	Chr10	911677	921062	610.8	358
EOG090R035O	Complete	Chr1z	1061098	1062579	844.3	448
EOG090R0360	Complete	Chr09	621820	625029	875.7	816
EOG090R0363	Complete	Chr18	6832766	6844566	1099.2	563
EOG090R0364	Complete	Chr18	7136777	7146627	942.6	486
EOG090R036A	Complete	Chr11	2863324	2873037	1111.6	700
EOG090R036G	Complete	Chr19	6942390	6948323	671.1	471
EOG090R036W	Complete	Chr11	1361928	1363259	686.5	380
EOG090R037A	Complete	Chr07	277909	279784	759.3	403
EOG090R037B	Complete	Chr21	603101	621104	821.8	787
EOG090R037J	Complete	Chr18	971645	975471	403.1	283
EOG090R037Z	Complete	Chr21	62965	70258	824.8	441
EOG090R038O	Missing
EOG090R0399	Complete	Chr19	2042464	2044846	632.4	449
EOG090R039A	Complete	Chr05	1196901	1201804	415.7	384
EOG090R039I	Complete	Chr05	257676	268661	553.5	569
EOG090R039Q	Complete	Chr13	1238944	1253490	985.7	762
EOG090R03A3	Complete	Chr07	61778	70194	773.2	484
EOG090R03AC	Complete	Chr19	2095791	2098168	779.2	430
EOG090R03AE	Complete	Chr13	41215	49958	584.2	618
EOG090R03AN	Complete	Chr03	294722	307201	681.8	416
EOG090R03AT	Complete	Chr1z	1552788	1559402	697.1	411
EOG090R03AU	Complete	Chr20	263791	273695	637.6	537
EOG090R03BD	Complete	Chr20	2285054	2287739	937.7	451
EOG090R03BK	Complete	Chr20	1404085	1405923	438.0	382
EOG090R03BL	Complete	Chr03	127554	133289	1036.4	508
EOG090R03BP	Complete	Chr12	1796178	1801750	914.5	552
EOG090R03BV	Complete	Chr17	373392	380495	742.6	445
EOG090R03BW	Complete	Chr21	818442	820463	469.1	350
EOG090R03CR	Complete	Chr08	361102	369259	419.6	255
EOG090R03CY	Fragmented	Chr06	185169	187695	221.3	118
EOG090R03D7	Complete	Chr20	430033	439972	455.6	332
EOG090R03DB	Complete	Chr21	289502	296011	779.9	410
EOG090R03DD	Complete	Chr06	4560087	4569823	812.9	442
EOG090R03DG	Complete	Chr07	12268	33126	890.8	599
EOG090R03E3	Complete	Chr21	3018023	3024577	764.3	482
EOG090R03E4	Complete	Chr14	935216	937558	480.8	464
EOG090R03E6	Complete	Chr10	7089652	7092364	132.2	205
EOG090R03E7	Complete	Chr10	6578042	6580276	747.7	537
EOG090R03EC	Complete	Chr12	5636055	5638526	939.2	567
EOG090R03EH	Complete	Chr11	3875179	3879428	831.8	441
EOG090R03F2	Complete	Chr02	1929933	1936211	956.4	500
EOG090R03F6	Complete	Chr20	1706430	1711823	604.2	410
EOG090R03FA	Complete	Chr1z	4347728	4349572	717.0	538
EOG090R03FB	Complete	Chr13	294702	296687	778.1	407
EOG090R03FF	Complete	Chr1z	1112100	1116105	508.1	446
EOG090R03FH	Complete	Chr17	152707	154023	479.2	376
EOG090R03G4	Complete	Chr1z	5016701	5022507	442.5	329
EOG090R03GK	Missing
EOG090R03H9	Complete	Chr1z	658959	666845	465.1	293
EOG090R03HD	Complete	Chr07	5061609	5065635	859.6	442
EOG090R03HL	Complete	Chr12	5623073	5631880	690.6	408
EOG090R03HN	Complete	Chr07	1514736	1517704	657.6	340
EOG090R03HT	Complete	Chr18	414486	419536	702.2	399
EOG090R03HW	Complete	Chr02	391267	395892	897.2	453
EOG090R03HY	Complete	Chr20	3236435	3238674	483.8	352
EOG090R03I4	Complete	Chr03	275411	276967	454.4	334
EOG090R03I6	Complete	Chr19	1111335	1117963	1040.1	450
EOG090R03II	Complete	Chr20	259718	261151	580.9	359
EOG090R03IO	Complete	Chr08	3577	5952	49.4	123
EOG090R03IW	Complete	Chr19	676784	683593	664.8	447
EOG090R03IX	Complete	Chr13	1217860	1232354	345.0	265
EOG090R03J0	Complete	Chr06	905640	907160	639.1	419
EOG090R03J8	Complete	Chr11	607953	610213	566.7	270
EOG090R03JA	Complete	Chr19	218471	226402	749.3	440
EOG090R03JI	Complete	Chr10	210929	213948	872.9	413
EOG090R03JN	Complete	Chr13	483363	488391	867.4	490
EOG090R03K0	Complete	Chr10	4068178	4070830	407.9	283
EOG090R03K8	Complete	Chr18	2819909	2821681	566.0	381
EOG090R03KH	Complete	Chr12	2736657	2738682	829.5	399
EOG090R03L1	Complete	Chr11	430877	446845	518.5	550
EOG090R03L2	Complete	Chr19	2535158	2544505	547.4	332
EOG090R03LB	Complete	Chr13	1	2137	246.5	184
EOG090R03LU	Complete	Chr19	113735	123199	1072.5	706
EOG090R03LX	Complete	Chr07	98896	100998	1265.2	687
EOG090R03MB	Complete	Chr14	346	11767	661.7	403
EOG090R03MY	Complete	Chr1z	692932	700618	660.3	479
EOG090R03NA	Complete	Chr17	1432889	1434917	644.4	433
EOG090R03NF	Complete	Chr16	2319060	2334186	796.6	539
EOG090R03NL	Complete	Chr1z	2914386	2918515	398.0	203
EOG090R03O0	Complete	Chr02	4972976	4979840	875.6	546
EOG090R03O7	Complete	Chr12	1203001	1211420	257.2	268
EOG090R03O8	Complete	Chr17	536442	546894	301.4	252
EOG090R03OA	Complete	Chr09	1175167	1190164	692.2	322
EOG090R03OH	Complete	Chr03	65281	72737	725.6	419
EOG090R03OJ	Complete	Chr04	1254928	1256505	862.3	460
EOG090R03OM	Complete	Chr09	4281203	4288657	449.5	292
EOG090R03P4	Complete	Chr19	2336853	2348640	1097.9	662
EOG090R03P8	Complete	Chr21	1403978	1411796	253.6	219
EOG090R03P9	Complete	Chr12	578960	601584	706.4	490
EOG090R03PF	Missing
EOG090R03PO	Complete	Chr17	978765	985242	582.7	520
EOG090R03PR	Missing
EOG090R03Q3	Complete	Chr14	113853	122394	648.4	522
EOG090R03Q4	Complete	Chr15	547715	555197	544.7	429
EOG090R03QT	Complete	Chr15	273674	277608	805.0	513
EOG090R03QU	Complete	Chr08	85586	88472	1011.0	457
EOG090R03RJ	Missing
EOG090R03RU	Complete	Chr07	5040575	5049815	812.2	415
EOG090R03S4	Complete	Chr04	2614075	2626971	1384.0	724
EOG090R03SA	Complete	Chr14	219313	229188	708.1	457
EOG090R03SD	Complete	Chr06	129064	130527	623.3	394
EOG090R03SR	Complete	Chr20	2878947	2880719	545.4	435
EOG090R03SU	Complete	Chr19	1162603	1169870	753.8	379
EOG090R03T0	Complete	Chr19	1866073	1876113	673.5	393
EOG090R03T6	Complete	Chr21	197736	205979	439.4	289
EOG090R03TB	Complete	Chr02	1368622	1375935	407.4	326
EOG090R03TE	Complete	Chr16	911506	927229	752.8	406
EOG090R03TJ	Complete	Chr07	161639	163450	699.4	345
EOG090R03TT	Complete	Chr09	4324008	4332632	834.3	417
EOG090R03UL	Complete	Chr19	2032433	2046131	416.8	328
EOG090R03UM	Complete	Chr03	2844502	2853420	746.8	466
EOG090R03UQ	Complete	Chr13	79840	100713	1101.6	616
EOG090R03V1	Complete	Chr11	1945273	1949309	732.5	442
EOG090R03V3	Complete	Chr18	149497	181313	490.0	977
EOG090R03VE	Complete	Chr10	2846599	2853228	452.7	292
EOG090R03VK	Complete	Chr1z	848986	862842	393.5	235
EOG090R03VU	Complete	Chr1z	151905	160007	390.3	382
EOG090R03VZ	Complete	Chr07	888074	891005	320.2	409
EOG090R03W6	Complete	Chr15	1085154	1097135	869.4	655
EOG090R03WV	Complete	Chr11	1350212	1359127	453.9	563
EOG090R03WW	Complete	Chr05	299117	306006	372.9	305
EOG090R03WZ	Complete	Chr10	6749517	6759106	709.1	359
EOG090R03X5	Complete	Chr1z	1335735	1338074	612.3	388
EOG090R03XD	Complete	Chr07	3695892	3704694	728.7	660
EOG090R03XI	Complete	Chr03	244046	254324	550.6	520
EOG090R03XM	Complete	Chr19	1278504	1284075	838.2	521
EOG090R03XY	Complete	Chr20	1849916	1851904	725.8	477
EOG090R03Y8	Complete	Chr12	3901707	3903595	625.5	350
EOG090R03Y9	Complete	Chr13	1152	9484	435.5	311
EOG090R03YT	Complete	Chr17	315081	322826	709.8	467
EOG090R03YV	Complete	Chr02	5317836	5328004	739.5	446
EOG090R03Z7	Complete	Chr02	1706165	1708210	658.3	521
EOG090R03ZA	Complete	Chr03	592981	602368	884.0	509
EOG090R03ZD	Fragmented	Chr1z	4713018	4719740	752.4	384
EOG090R03ZG	Complete	Chr10	73809	77523	809.5	528
EOG090R03ZL	Complete	Chr03	1065554	1067257	742.0	425
EOG090R03ZR	Complete	Chr11	327468	330732	764.9	394
EOG090R03ZS	Complete	Chr11	3884040	3894779	722.4	378
EOG090R0400	Complete	Chr12	2520987	2530399	734.9	445
EOG090R040F	Complete	Chr17	4032401	4034584	589.9	354
EOG090R040L	Complete	Chr10	5887874	5890143	558.0	501
EOG090R040N	Complete	Chr09	1750668	1752623	813.9	511
EOG090R0413	Complete	Chr07	975317	980163	972.5	484
EOG090R0418	Complete	Chr20	4731879	4737423	704.2	435
EOG090R041D	Complete	Chr1z	2979451	2984979	441.2	308
EOG090R041R	Complete	Chr05	499428	512442	332.1	277
EOG090R0421	Complete	Chr08	490431	497489	703.1	387
EOG090R0427	Complete	Chr17	1105683	1109586	738.7	456
EOG090R042C	Complete	Chr10	1172964	1177026	538.5	357
EOG090R042E	Complete	Chr17	576909	586201	892.8	464
EOG090R042J	Complete	Chr03	1754158	1759217	545.9	381
EOG090R042Q	Complete	Chr10	1147146	1151204	464.8	349
EOG090R042S	Complete	Chr02	1601415	1609186	442.2	579
EOG090R042T	Complete	Chr10	5951056	5960884	519.4	284
EOG090R042U	Complete	Chr1z	2965708	2973874	359.0	280
EOG090R043A	Complete	Chr07	797375	812064	648.4	357
EOG090R043F	Complete	Chr02	5892309	5896648	708.4	502
EOG090R043M	Complete	Chr20	937289	942792	694.0	472
EOG090R043R	Complete	Chr16	969366	970973	692.9	465
EOG090R043S	Complete	Chr1z	3951011	3954665	949.7	488
EOG090R0444	Complete	Chr17	37467	44645	358.8	475
EOG090R0449	Complete	Chr15	63563	68122	674.3	471
EOG090R044M	Complete	Chr04	209677	212940	364.8	214
EOG090R0459	Complete	Chr03	439371	444114	549.4	340
EOG090R045B	Complete	Chr21	152218	166768	525.0	363
EOG090R045E	Complete	Chr10	61128	62705	596.6	448
EOG090R045F	Complete	Chr08	26621	36908	774.5	645
EOG090R045M	Complete	Chr05	7239	12812	842.5	372
EOG090R045R	Complete	Chr15	123283	133130	433.3	488
EOG090R045X	Complete	Chr10	358269	366162	196.5	300
EOG090R0460	Complete	Chr04	382695	387480	247.3	242
EOG090R0463	Complete	Chr08	272118	280391	306.6	267
EOG090R046K	Complete	Chr19	283233	286441	570.0	358
EOG090R046R	Complete	Chr19	5557420	5564851	410.3	427
EOG090R0478	Complete	Chr18	171930	173558	576.7	391
EOG090R047C	Complete	Chr20	3520268	3524885	364.4	579
EOG090R047E	Complete	Chr20	1791863	1795335	468.0	352
EOG090R047W	Complete	Chr12	4315649	4321111	789.6	400
EOG090R0481	Complete	Chr06	3368806	3379210	816.6	402
EOG090R0485	Complete	Chr10	3637290	3644659	587.0	322
EOG090R0487	Complete	Chr19	1285293	1293040	986.5	469
EOG090R048N	Complete	Chr19	6677279	6679599	627.8	492
EOG090R048O	Complete	Chr11	970622	975466	646.9	431
EOG090R049O	Complete	Chr06	3114707	3118740	768.4	591
EOG090R049S	Complete	Chr12	2663517	2670990	430.8	255
EOG090R049Y	Complete	Chr19	3324231	3336263	709.4	459
EOG090R04AD	Complete	Chr07	299734	304721	687.2	403
EOG090R04AF	Complete	Chr07	2345021	2350691	827.3	421
EOG090R04AS	Complete	Chr17	1116011	1117405	642.6	368
EOG090R04B0	Complete	Chr19	2075716	2080683	675.2	421
EOG090R04B9	Complete	Chr04	2514324	2520722	963.3	488
EOG090R04BI	Complete	Chr19	693994	699409	685.5	412
EOG090R04BY	Complete	Chr07	823737	827097	498.8	334
EOG090R04C3	Complete	Chr1z	1591521	1594760	791.3	402
EOG090R04C6	Complete	Chr10	6983768	6991995	677.1	410
EOG090R04C7	Complete	Chr12	5071850	5077568	424.8	330
EOG090R04CF	Complete	Chr20	595360	613023	671.4	362
EOG090R04CG	Complete	Chr10	1807140	1809495	643.3	428
EOG090R04CW	Complete	Chr19	689942	692842	408.0	315
EOG090R04DB	Complete	Chr05	229833	239122	739.8	432
EOG090R04DD	Complete	Chr08	1049408	1052426	423.9	345
EOG090R04DN	Complete	Chr20	242893	252701	599.8	394
EOG090R04E6	Complete	Chr07	1565188	1568441	225.1	178
EOG090R04EI	Complete	Chr17	400726	408086	641.8	372
EOG090R04EO	Complete	Chr07	558052	562967	869.2	444
EOG090R04FB	Complete	Chr07	525047	530583	688.9	463
EOG090R04FF	Complete	Chr04	1377983	1384362	726.7	436
EOG090R04FG	Complete	Chr03	2592157	2593968	956.5	461
EOG090R04FY	Fragmented	Chr20	1	11346	352.3	362
EOG090R04G9	Complete	Chr18	1493379	1497681	726.3	418
EOG090R04GF	Complete	Chr18	1147719	1155372	869.4	566
EOG090R04GO	Complete	Chr04	1718008	1731427	1531.8	815
EOG090R04GT	Complete	Chr10	6762397	6772390	897.2	593
EOG090R04H6	Complete	Chr12	568227	570437	727.6	402
EOG090R04HA	Complete	Chr20	250449	257045	883.5	442
EOG090R04HF	Complete	Chr17	1328811	1337032	637.1	356
EOG090R04HZ	Complete	Chr02	494914	498377	958.6	482
EOG090R04I4	Complete	Chr10	1224181	1230615	731.2	389
EOG090R04IH	Complete	Chr17	413007	418213	276.8	254
EOG090R04IP	Complete	Chr1z	56467	63911	780.7	538
EOG090R04IQ	Complete	Chr06	1309325	1314504	676.6	436
EOG090R04J5	Complete	Chr13	283365	287389	536.3	428
EOG090R04J6	Complete	Chr10	276848	286044	793.7	498
EOG090R04JP	Complete	Chr19	2357039	2358861	258.8	464
EOG090R04JQ	Complete	Chr1z	181350	185505	799.9	594
EOG090R04JU	Complete	Chr11	3219906	3224420	271.6	276
EOG090R04KV	Complete	Chr04	351542	353894	672.4	427
EOG090R04LF	Complete	Chr15	138719	141725	701.5	411
EOG090R04LJ	Complete	Chr09	1345433	1346401	358.8	207
EOG090R04LR	Complete	Chr10	462162	470641	610.6	384
EOG090R04LS	Complete	Chr17	1628239	1633357	776.0	426
EOG090R04LT	Complete	Chr10	4712061	4714310	416.3	462
EOG090R04M0	Complete	Chr21	180298	182821	368.3	386
EOG090R04M7	Complete	Chr10	764989	778945	567.7	502
EOG090R04MC	Complete	Chr07	551096	560963	722.5	431
EOG090R04MG	Complete	Chr04	1105941	1109497	645.8	361
EOG090R04ML	Complete	Chr10	5202369	5206116	840.1	389
EOG090R04MU	Complete	Chr17	74554	76212	543.2	396
EOG090R04N2	Complete	Chr1z	2890871	2894356	347.0	254
EOG090R04NO	Complete	Chr09	211337	218361	689.7	443
EOG090R04NU	Complete	Chr09	2850665	2858187	477.6	335
EOG090R04O0	Complete	Chr15	725157	732545	608.5	604
EOG090R04O3	Complete	Chr12	1527254	1528885	718.8	421
EOG090R04O5	Complete	Chr15	1549124	1553425	600.8	467
EOG090R04O6	Complete	Chr08	50355	60035	815.7	511
EOG090R04P6	Complete	Chr10	87133	93575	512.3	383
EOG090R04P9	Complete	Chr12	31916	35978	524.0	455
EOG090R04PC	Complete	Chr10	221895	226558	256.0	210
EOG090R04Q0	Complete	Chr18	943276	947661	253.3	305
EOG090R04QB	Complete	Chr08	139642	148528	796.0	463
EOG090R04QJ	Complete	Chr06	1767746	1775868	671.7	352
EOG090R04QL	Missing
EOG090R04QN	Complete	Chr09	4470046	4476757	606.6	362
EOG090R04QY	Complete	Chr06	1282804	1287829	980.3	511
EOG090R04RC	Complete	Chr13	905392	908152	449.7	366
EOG090R04RJ	Complete	Chr12	2721835	2725607	700.6	427
EOG090R04RZ	Complete	Chr14	913080	919771	693.2	415
EOG090R04SK	Complete	Chr08	538799	541353	739.7	348
EOG090R04SL	Complete	Chr15	642015	647190	619.2	366
EOG090R04SP	Complete	Chr21	1030044	1036958	802.3	428
EOG090R04SY	Complete	Chr10	225382	228528	794.6	432
EOG090R04T3	Complete	Chr12	707584	712229	862.8	380
EOG090R04TB	Complete	Chr12	631837	635866	686.2	439
EOG090R04TC	Complete	Chr15	1388338	1394630	714.4	648
EOG090R04TF	Complete	Chr14	1190436	1195517	753.0	411
EOG090R04U5	Complete	Chr18	62460	70959	545.8	285
EOG090R04UG	Complete	Chr15	1754787	1764606	740.1	445
